REPORTING_PERIOD_START,REPORTING_PERIOD_END,GROUP_TYPE,ORG_CODE1,ORG_NAME1,ORG_CODE2,ORG_NAME2,MEASURE_ID,MEASURE_NAME,MEASURE_VALUE_SUPPRESSED
01/08/2022,31/08/2022,Provider,all,all CCGs,R1L,ESSEX PARTNERSHIP UNIVERSITY NHS FOUNDATION TRUST,M007,Count_LAReferrals,*
01/08/2022,31/08/2022,Provider,all,all CCGs,R1L,ESSEX PARTNERSHIP UNIVERSITY NHS FOUNDATION TRUST,M008,Count_EmployerReferrals,*
01/08/2022,31/08/2022,Provider,all,all CCGs,R1L,ESSEX PARTNERSHIP UNIVERSITY NHS FOUNDATION TRUST,M009,Count_JusticeSystemReferrals,*
01/08/2022,31/08/2022,Provider,all,all CCGs,R1L,ESSEX PARTNERSHIP UNIVERSITY NHS FOUNDATION TRUST,M010,Count_ChildHealthReferrals,*
01/08/2022,31/08/2022,Provider,all,all CCGs,R1L,ESSEX PARTNERSHIP UNIVERSITY NHS FOUNDATION TRUST,M011,Count_IndependentVoluntaryReferrals,35
01/08/2022,31/08/2022,Provider,all,all CCGs,R1L,ESSEX PARTNERSHIP UNIVERSITY NHS FOUNDATION TRUST,M012,Count_SecondaryCareReferrals,15
01/08/2022,31/08/2022,Provider,all,all CCGs,R1L,ESSEX PARTNERSHIP UNIVERSITY NHS FOUNDATION TRUST,M013,Count_OtherMHReferrals,*
01/08/2022,31/08/2022,Provider,all,all CCGs,R1L,ESSEX PARTNERSHIP UNIVERSITY NHS FOUNDATION TRUST,M014,Count_InternalReferrals,65
01/08/2022,31/08/2022,Provider,all,all CCGs,R1L,ESSEX PARTNERSHIP UNIVERSITY NHS FOUNDATION TRUST,M017,Count_OtherReferrals,220
01/08/2022,31/08/2022,Provider,all,all CCGs,R1L,ESSEX PARTNERSHIP UNIVERSITY NHS FOUNDATION TRUST,M018,Count_IAPTReferrals,*
01/08/2022,31/08/2022,Provider,all,all CCGs,R1L,ESSEX PARTNERSHIP UNIVERSITY NHS FOUNDATION TRUST,M019,Count_OpenReferralNoActivity60days,4060
01/08/2022,31/08/2022,Provider,all,all CCGs,R1L,ESSEX PARTNERSHIP UNIVERSITY NHS FOUNDATION TRUST,M020,Count_OpenReferralNoActivity61to90days,960
01/08/2022,31/08/2022,Provider,all,all CCGs,R1L,ESSEX PARTNERSHIP UNIVERSITY NHS FOUNDATION TRUST,M021,Count_OpenReferralNoActivity91to120days,870
01/08/2022,31/08/2022,Provider,all,all CCGs,R1L,ESSEX PARTNERSHIP UNIVERSITY NHS FOUNDATION TRUST,M022,Count_OpenReferralNoActivityOver120days,1975
01/08/2022,31/08/2022,Provider,all,all CCGs,R1L,ESSEX PARTNERSHIP UNIVERSITY NHS FOUNDATION TRUST,M023,Count_FirstAssessment,1175
01/08/2022,31/08/2022,Provider,all,all CCGs,R1L,ESSEX PARTNERSHIP UNIVERSITY NHS FOUNDATION TRUST,M024,Count_FirstAssessment28days,1165
01/08/2022,31/08/2022,Provider,all,all CCGs,R1L,ESSEX PARTNERSHIP UNIVERSITY NHS FOUNDATION TRUST,M025,Count_FirstAssessment29to56days,10
01/08/2022,31/08/2022,Provider,all,all CCGs,R1L,ESSEX PARTNERSHIP UNIVERSITY NHS FOUNDATION TRUST,M026,Count_FirstAssessment57to90days,*
01/08/2022,31/08/2022,Provider,all,all CCGs,R1L,ESSEX PARTNERSHIP UNIVERSITY NHS FOUNDATION TRUST,M027,Count_FirstAssessmentOver90days,*
01/08/2022,31/08/2022,Provider,all,all CCGs,R1L,ESSEX PARTNERSHIP UNIVERSITY NHS FOUNDATION TRUST,M028,Count_EndedBeforeAssessment,865
01/08/2022,31/08/2022,Provider,all,all CCGs,R1L,ESSEX PARTNERSHIP UNIVERSITY NHS FOUNDATION TRUST,M029,Count_WaitingForAssessment,940
01/08/2022,31/08/2022,Provider,all,all CCGs,R1L,ESSEX PARTNERSHIP UNIVERSITY NHS FOUNDATION TRUST,M030,Count_WaitingForAssessmentOver90days,95
01/08/2022,31/08/2022,Provider,all,all CCGs,R1L,ESSEX PARTNERSHIP UNIVERSITY NHS FOUNDATION TRUST,M031,Count_FirstTreatment,1370
01/08/2022,31/08/2022,Provider,all,all CCGs,R1L,ESSEX PARTNERSHIP UNIVERSITY NHS FOUNDATION TRUST,M032,Count_FirstTreatment28days,1355
01/08/2022,31/08/2022,Provider,all,all CCGs,R1L,ESSEX PARTNERSHIP UNIVERSITY NHS FOUNDATION TRUST,M033,Count_FirstTreatment29to56days,10
01/08/2022,31/08/2022,Provider,all,all CCGs,R1L,ESSEX PARTNERSHIP UNIVERSITY NHS FOUNDATION TRUST,M034,Count_FirstTreatment57to90days,*
01/08/2022,31/08/2022,Provider,all,all CCGs,R1L,ESSEX PARTNERSHIP UNIVERSITY NHS FOUNDATION TRUST,M035,Count_FirstTreatmentOver90days,*
01/08/2022,31/08/2022,Provider,all,all CCGs,R1L,ESSEX PARTNERSHIP UNIVERSITY NHS FOUNDATION TRUST,M036,Count_FirstTreatment6Weeks,1365
01/08/2022,31/08/2022,Provider,all,all CCGs,R1L,ESSEX PARTNERSHIP UNIVERSITY NHS FOUNDATION TRUST,M037,Count_FirstTreatment18Weeks,1365
01/08/2022,31/08/2022,Provider,all,all CCGs,R1L,ESSEX PARTNERSHIP UNIVERSITY NHS FOUNDATION TRUST,M038,Count_WaitingForTreatment,615
01/08/2022,31/08/2022,Provider,all,all CCGs,R1L,ESSEX PARTNERSHIP UNIVERSITY NHS FOUNDATION TRUST,M039,Count_WaitingForTreatment0to2weeks,510
01/08/2022,31/08/2022,Provider,all,all CCGs,R1L,ESSEX PARTNERSHIP UNIVERSITY NHS FOUNDATION TRUST,M040,Count_WaitingForTreatment0to4weeks,585
01/08/2022,31/08/2022,Provider,all,all CCGs,R1L,ESSEX PARTNERSHIP UNIVERSITY NHS FOUNDATION TRUST,M041,Count_WaitingForTreatment0to6weeks,605
01/08/2022,31/08/2022,Provider,all,all CCGs,R1L,ESSEX PARTNERSHIP UNIVERSITY NHS FOUNDATION TRUST,M042,Count_WaitingForTreatment0to12weeks,610
01/08/2022,31/08/2022,Provider,all,all CCGs,R1L,ESSEX PARTNERSHIP UNIVERSITY NHS FOUNDATION TRUST,M043,Count_WaitingForTreatment0to18weeks,610
01/08/2022,31/08/2022,Provider,all,all CCGs,R1L,ESSEX PARTNERSHIP UNIVERSITY NHS FOUNDATION TRUST,M044,Count_WaitingForTreatmentOver18weeks,*
01/08/2022,31/08/2022,Provider,all,all CCGs,R1L,ESSEX PARTNERSHIP UNIVERSITY NHS FOUNDATION TRUST,M045,Count_WaitingForTreatmentOver90days,*
01/08/2022,31/08/2022,Provider,all,all CCGs,R1L,ESSEX PARTNERSHIP UNIVERSITY NHS FOUNDATION TRUST,M046,Count_FirstToSecondTreatmentOver28days,550
01/08/2022,31/08/2022,Provider,all,all CCGs,R1L,ESSEX PARTNERSHIP UNIVERSITY NHS FOUNDATION TRUST,M047,Count_FirstToSecondTreatmentOver90days,380
01/08/2022,31/08/2022,Provider,all,all CCGs,R1L,ESSEX PARTNERSHIP UNIVERSITY NHS FOUNDATION TRUST,M048,Mean_WaitEnteredTreatment,6
01/08/2022,31/08/2022,Provider,all,all CCGs,R1L,ESSEX PARTNERSHIP UNIVERSITY NHS FOUNDATION TRUST,M049,Median_WaitEnteredTreatment,4
01/08/2022,31/08/2022,Provider,all,all CCGs,R1L,ESSEX PARTNERSHIP UNIVERSITY NHS FOUNDATION TRUST,M050,Mean_WaitFinishedCourseTreatment,7.1
01/08/2022,31/08/2022,Provider,all,all CCGs,R1L,ESSEX PARTNERSHIP UNIVERSITY NHS FOUNDATION TRUST,M051,Median_WaitFinishedCourseTreatment,5
01/08/2022,31/08/2022,Provider,all,all CCGs,R1L,ESSEX PARTNERSHIP UNIVERSITY NHS FOUNDATION TRUST,M052,Count_FirstTreatment6WeeksFinishedCourseTreatment,675
01/08/2022,31/08/2022,Provider,all,all CCGs,R1L,ESSEX PARTNERSHIP UNIVERSITY NHS FOUNDATION TRUST,M053,Percentage_FirstTreatment6WeeksFinishedCourseTreatment,99
01/08/2022,31/08/2022,Provider,all,all CCGs,R1L,ESSEX PARTNERSHIP UNIVERSITY NHS FOUNDATION TRUST,M054,Count_FirstTreatment18WeeksFinishedCourseTreatment,680
01/08/2022,31/08/2022,Provider,all,all CCGs,R1L,ESSEX PARTNERSHIP UNIVERSITY NHS FOUNDATION TRUST,M055,Percentage_FirstTreatment18WeeksFinishedCourseTreatment,100
01/08/2022,31/08/2022,Provider,all,all CCGs,R1L,ESSEX PARTNERSHIP UNIVERSITY NHS FOUNDATION TRUST,M056,Count_EndedReferrals,1860
01/08/2022,31/08/2022,Provider,all,all CCGs,R1L,ESSEX PARTNERSHIP UNIVERSITY NHS FOUNDATION TRUST,M057,Count_EndedNotSuitable,75
01/08/2022,31/08/2022,Provider,all,all CCGs,R1L,ESSEX PARTNERSHIP UNIVERSITY NHS FOUNDATION TRUST,M058,Count_EndedSignposted,10
01/08/2022,31/08/2022,Provider,all,all CCGs,R1L,ESSEX PARTNERSHIP UNIVERSITY NHS FOUNDATION TRUST,M059,Count_EndedMutualAgreement,260
01/08/2022,31/08/2022,Provider,all,all CCGs,R1L,ESSEX PARTNERSHIP UNIVERSITY NHS FOUNDATION TRUST,M060,Count_EndedReferredElsewhere,75
01/08/2022,31/08/2022,Provider,all,all CCGs,R1L,ESSEX PARTNERSHIP UNIVERSITY NHS FOUNDATION TRUST,M061,Count_EndedDeclined,5
01/08/2022,31/08/2022,Provider,all,all CCGs,R1L,ESSEX PARTNERSHIP UNIVERSITY NHS FOUNDATION TRUST,M062,Count_EndedDeceasedAssessedOnly,*
01/08/2022,31/08/2022,Provider,all,all CCGs,R1L,ESSEX PARTNERSHIP UNIVERSITY NHS FOUNDATION TRUST,M063,Count_EndedUnknownAssessedOnly,*
01/08/2022,31/08/2022,Provider,all,all CCGs,R1L,ESSEX PARTNERSHIP UNIVERSITY NHS FOUNDATION TRUST,M066,Count_EndedCompleted,410
01/08/2022,31/08/2022,Provider,all,all CCGs,R1L,ESSEX PARTNERSHIP UNIVERSITY NHS FOUNDATION TRUST,M069,Count_EndedDeceasedTreated,*
01/08/2022,31/08/2022,Provider,all,all CCGs,R1L,ESSEX PARTNERSHIP UNIVERSITY NHS FOUNDATION TRUST,M070,Count_EndedUnknownTreated,*
01/08/2022,31/08/2022,Provider,all,all CCGs,R1L,ESSEX PARTNERSHIP UNIVERSITY NHS FOUNDATION TRUST,M071,Count_EndedInvalid,*
01/08/2022,31/08/2022,Provider,all,all CCGs,R1L,ESSEX PARTNERSHIP UNIVERSITY NHS FOUNDATION TRUST,M072,Count_EndedNoReasonRecorded,*
01/08/2022,31/08/2022,Provider,all,all CCGs,R1L,ESSEX PARTNERSHIP UNIVERSITY NHS FOUNDATION TRUST,M073,Count_EndedNotSeen,645
01/08/2022,31/08/2022,Provider,all,all CCGs,R1L,ESSEX PARTNERSHIP UNIVERSITY NHS FOUNDATION TRUST,M074,Count_EndedSeenNotTreated,*
01/08/2022,31/08/2022,Provider,all,all CCGs,R1L,ESSEX PARTNERSHIP UNIVERSITY NHS FOUNDATION TRUST,M075,Count_EndedTreatedOnce,530
01/08/2022,31/08/2022,Provider,all,all CCGs,R1L,ESSEX PARTNERSHIP UNIVERSITY NHS FOUNDATION TRUST,M076,Count_FinishedCourseTreatment,680
01/08/2022,31/08/2022,Provider,all,all CCGs,R1L,ESSEX PARTNERSHIP UNIVERSITY NHS FOUNDATION TRUST,M082,Count_Appointments,9095
01/08/2022,31/08/2022,Provider,all,all CCGs,R1L,ESSEX PARTNERSHIP UNIVERSITY NHS FOUNDATION TRUST,M083,Count_ApptsCancelledPatient,1040
01/08/2022,31/08/2022,Provider,all,all CCGs,R1L,ESSEX PARTNERSHIP UNIVERSITY NHS FOUNDATION TRUST,M084,Count_ApptsDNA,535
01/08/2022,31/08/2022,Provider,all,all CCGs,R1L,ESSEX PARTNERSHIP UNIVERSITY NHS FOUNDATION TRUST,M085,Count_ApptsCancelledProvider,475
01/08/2022,31/08/2022,Provider,all,all CCGs,R1L,ESSEX PARTNERSHIP UNIVERSITY NHS FOUNDATION TRUST,M086,Count_ApptsAttended,6940
01/08/2022,31/08/2022,Provider,all,all CCGs,R1L,ESSEX PARTNERSHIP UNIVERSITY NHS FOUNDATION TRUST,M087,Count_ApptsAttendedLate,95
01/08/2022,31/08/2022,Provider,all,all CCGs,R1L,ESSEX PARTNERSHIP UNIVERSITY NHS FOUNDATION TRUST,M088,Count_ApptsLateNotSeen,5
01/08/2022,31/08/2022,Provider,all,all CCGs,R1L,ESSEX PARTNERSHIP UNIVERSITY NHS FOUNDATION TRUST,M089,Count_ApptsFinishedCourseTreatment,4700
01/08/2022,31/08/2022,Provider,all,all CCGs,R1L,ESSEX PARTNERSHIP UNIVERSITY NHS FOUNDATION TRUST,M090,Count_GuideSelfHelpBookAppts,235
01/08/2022,31/08/2022,Provider,all,all CCGs,R1L,ESSEX PARTNERSHIP UNIVERSITY NHS FOUNDATION TRUST,M091,Count_NonGuideSelfHelpBookAppts,*
01/08/2022,31/08/2022,Provider,all,all CCGs,R1L,ESSEX PARTNERSHIP UNIVERSITY NHS FOUNDATION TRUST,M092,Count_GuideSelfHelpCompAppts,330
01/08/2022,31/08/2022,Provider,all,all CCGs,R1L,ESSEX PARTNERSHIP UNIVERSITY NHS FOUNDATION TRUST,M093,Count_NonGuideSelfHelpCompAppts,*
01/08/2022,31/08/2022,Provider,all,all CCGs,R1L,ESSEX PARTNERSHIP UNIVERSITY NHS FOUNDATION TRUST,M095,Count_StructPhysActAppts,*
01/08/2022,31/08/2022,Provider,all,all CCGs,R1L,ESSEX PARTNERSHIP UNIVERSITY NHS FOUNDATION TRUST,M097,Count_PsychoEducPeerSuppAppts,5
01/08/2022,31/08/2022,Provider,all,all CCGs,R1L,ESSEX PARTNERSHIP UNIVERSITY NHS FOUNDATION TRUST,M098,Count_OtherLIAppts,1030
01/08/2022,31/08/2022,Provider,all,all CCGs,R1L,ESSEX PARTNERSHIP UNIVERSITY NHS FOUNDATION TRUST,M099,Count_EmploySuppAppts,*
01/08/2022,31/08/2022,Provider,all,all CCGs,R1L,ESSEX PARTNERSHIP UNIVERSITY NHS FOUNDATION TRUST,M100,Count_AppRelaxAppts,*
01/08/2022,31/08/2022,Provider,all,all CCGs,R1L,ESSEX PARTNERSHIP UNIVERSITY NHS FOUNDATION TRUST,M1001,Count_FacetoFaceAppts,*
01/08/2022,31/08/2022,Provider,all,all CCGs,R1L,ESSEX PARTNERSHIP UNIVERSITY NHS FOUNDATION TRUST,M1002,Count_TelephoneAppts,*
01/08/2022,31/08/2022,Provider,all,all CCGs,R1L,ESSEX PARTNERSHIP UNIVERSITY NHS FOUNDATION TRUST,M1004,Count_TalktypeAppts,*
01/08/2022,31/08/2022,Provider,all,all CCGs,R1L,ESSEX PARTNERSHIP UNIVERSITY NHS FOUNDATION TRUST,M1005,Count_EmailAppts,*
01/08/2022,31/08/2022,Provider,all,all CCGs,R1L,ESSEX PARTNERSHIP UNIVERSITY NHS FOUNDATION TRUST,M1006,Count_SMSAppts,*
01/08/2022,31/08/2022,Provider,all,all CCGs,R1L,ESSEX PARTNERSHIP UNIVERSITY NHS FOUNDATION TRUST,M1007,Count_InstantMessagingAppts,*
01/08/2022,31/08/2022,Provider,all,all CCGs,R1L,ESSEX PARTNERSHIP UNIVERSITY NHS FOUNDATION TRUST,M1008,Count_ConsMediumOtherAppts,*
01/08/2022,31/08/2022,Provider,all,all CCGs,R1L,ESSEX PARTNERSHIP UNIVERSITY NHS FOUNDATION TRUST,M1009,Count_ConsMediumUnknownAppts,7035
01/08/2022,31/08/2022,Provider,all,all CCGs,R1L,ESSEX PARTNERSHIP UNIVERSITY NHS FOUNDATION TRUST,M1010,Percentage_Deterioration,7
01/08/2022,31/08/2022,Provider,all,all CCGs,R1L,ESSEX PARTNERSHIP UNIVERSITY NHS FOUNDATION TRUST,M1014,Count_ApptsStaffQualified,1775
01/08/2022,31/08/2022,Provider,all,all CCGs,R1L,ESSEX PARTNERSHIP UNIVERSITY NHS FOUNDATION TRUST,M1015,Count_ApptsStaffInTraining,220
01/08/2022,31/08/2022,Provider,all,all CCGs,R1L,ESSEX PARTNERSHIP UNIVERSITY NHS FOUNDATION TRUST,M1016,Count_ApptsStaffNotQualifiedOrInTraining,1090
01/08/2022,31/08/2022,Provider,all,all CCGs,R1L,ESSEX PARTNERSHIP UNIVERSITY NHS FOUNDATION TRUST,M1017,Count_ApptsMissingQualificationsAndTraining,3950
01/08/2022,31/08/2022,Provider,all,all CCGs,R1L,ESSEX PARTNERSHIP UNIVERSITY NHS FOUNDATION TRUST,M1018,Count_ConsMediumVideoConsultAppts,*
01/08/2022,31/08/2022,Provider,all,all CCGs,R1L,ESSEX PARTNERSHIP UNIVERSITY NHS FOUNDATION TRUST,M1019,Count_ConsMediumMessageBoardAppts,*
01/08/2022,31/08/2022,Provider,all,all CCGs,R1L,ESSEX PARTNERSHIP UNIVERSITY NHS FOUNDATION TRUST,M102,Count_CoupleTherapyDepAppts,30
01/08/2022,31/08/2022,Provider,all,all CCGs,R1L,ESSEX PARTNERSHIP UNIVERSITY NHS FOUNDATION TRUST,M1020,Count_ConsMediumChatRoomAppts,*
01/08/2022,31/08/2022,Provider,all,all CCGs,R1L,ESSEX PARTNERSHIP UNIVERSITY NHS FOUNDATION TRUST,M103,Count_CollabCareAppts,*
01/08/2022,31/08/2022,Provider,all,all CCGs,R1L,ESSEX PARTNERSHIP UNIVERSITY NHS FOUNDATION TRUST,M104,Count_CounselDepAppts,535
01/08/2022,31/08/2022,Provider,all,all CCGs,R1L,ESSEX PARTNERSHIP UNIVERSITY NHS FOUNDATION TRUST,M105,Count_BPDAppts,55
01/08/2022,31/08/2022,Provider,all,all CCGs,R1L,ESSEX PARTNERSHIP UNIVERSITY NHS FOUNDATION TRUST,M106,Count_EyeMoveDesenReproAppts,155
01/08/2022,31/08/2022,Provider,all,all CCGs,R1L,ESSEX PARTNERSHIP UNIVERSITY NHS FOUNDATION TRUST,M107,Count_MindfulAppts,*
01/08/2022,31/08/2022,Provider,all,all CCGs,R1L,ESSEX PARTNERSHIP UNIVERSITY NHS FOUNDATION TRUST,M108,Count_OtherHIAppts,210
01/08/2022,31/08/2022,Provider,all,all CCGs,R1L,ESSEX PARTNERSHIP UNIVERSITY NHS FOUNDATION TRUST,M110,Count_CBTAppts,3990
01/08/2022,31/08/2022,Provider,all,all CCGs,R1L,ESSEX PARTNERSHIP UNIVERSITY NHS FOUNDATION TRUST,M111,Count_IPTAppts,*
01/08/2022,31/08/2022,Provider,all,all CCGs,R1L,ESSEX PARTNERSHIP UNIVERSITY NHS FOUNDATION TRUST,M112,Mean_HISessions,6.8
01/08/2022,31/08/2022,Provider,all,all CCGs,R1L,ESSEX PARTNERSHIP UNIVERSITY NHS FOUNDATION TRUST,M113,Mean_CBTSessions,5.8
01/08/2022,31/08/2022,Provider,all,all CCGs,R1L,ESSEX PARTNERSHIP UNIVERSITY NHS FOUNDATION TRUST,M114,Mean_BPDSessions,4.7
01/08/2022,31/08/2022,Provider,all,all CCGs,R1L,ESSEX PARTNERSHIP UNIVERSITY NHS FOUNDATION TRUST,M115,Mean_CounsellingSessions,7
01/08/2022,31/08/2022,Provider,all,all CCGs,R1L,ESSEX PARTNERSHIP UNIVERSITY NHS FOUNDATION TRUST,M116,Mean_IPTSession,*
01/08/2022,31/08/2022,Provider,all,all CCGs,R1L,ESSEX PARTNERSHIP UNIVERSITY NHS FOUNDATION TRUST,M117,Mean_CouplesSessions,8.9
01/08/2022,31/08/2022,Provider,all,all CCGs,R1L,ESSEX PARTNERSHIP UNIVERSITY NHS FOUNDATION TRUST,M119,Mean_OtherHISessions,3.7
01/08/2022,31/08/2022,Provider,all,all CCGs,R1L,ESSEX PARTNERSHIP UNIVERSITY NHS FOUNDATION TRUST,M120,Mean_LiSessions,2.9
01/08/2022,31/08/2022,Provider,all,all CCGs,R1L,ESSEX PARTNERSHIP UNIVERSITY NHS FOUNDATION TRUST,M141,Mean_ApptsFinishedCourseTreatment,6.9
01/08/2022,31/08/2022,Provider,all,all CCGs,R1L,ESSEX PARTNERSHIP UNIVERSITY NHS FOUNDATION TRUST,M142,Median_ApptsFinishedCourseTreatment,6
01/08/2022,31/08/2022,Provider,all,all CCGs,R1L,ESSEX PARTNERSHIP UNIVERSITY NHS FOUNDATION TRUST,M143,Max_ApptsFinishedCourseTreatment,28
01/08/2022,31/08/2022,Provider,all,all CCGs,R1L,ESSEX PARTNERSHIP UNIVERSITY NHS FOUNDATION TRUST,M144,Min_ApptsFinishedCourseTreatment,2
01/08/2022,31/08/2022,Provider,all,all CCGs,R1L,ESSEX PARTNERSHIP UNIVERSITY NHS FOUNDATION TRUST,M153,Count_EndedBeforeTreatment,650
01/08/2022,31/08/2022,Provider,all,all CCGs,R1L,ESSEX PARTNERSHIP UNIVERSITY NHS FOUNDATION TRUST,M179,Count_NotAtCaseness,60
01/08/2022,31/08/2022,Provider,all,all CCGs,R1L,ESSEX PARTNERSHIP UNIVERSITY NHS FOUNDATION TRUST,M180,Percentage_NotAtCaseness,9
01/08/2022,31/08/2022,Provider,all,all CCGs,R1L,ESSEX PARTNERSHIP UNIVERSITY NHS FOUNDATION TRUST,M184,Count_SecondTreatment,825
01/08/2022,31/08/2022,Provider,all,all CCGs,R1L,ESSEX PARTNERSHIP UNIVERSITY NHS FOUNDATION TRUST,M185,Count_Improvement,450
01/08/2022,31/08/2022,Provider,all,all CCGs,R1L,ESSEX PARTNERSHIP UNIVERSITY NHS FOUNDATION TRUST,M186,Percentage_Improvement,66
01/08/2022,31/08/2022,Provider,all,all CCGs,R1L,ESSEX PARTNERSHIP UNIVERSITY NHS FOUNDATION TRUST,M187,Count_NoReliableChange,170
01/08/2022,31/08/2022,Provider,all,all CCGs,R1L,ESSEX PARTNERSHIP UNIVERSITY NHS FOUNDATION TRUST,M189,Count_Deterioration,50
01/08/2022,31/08/2022,Provider,all,all CCGs,R1L,ESSEX PARTNERSHIP UNIVERSITY NHS FOUNDATION TRUST,M191,Count_Recovery,340
01/08/2022,31/08/2022,Provider,all,all CCGs,R1L,ESSEX PARTNERSHIP UNIVERSITY NHS FOUNDATION TRUST,M192,Percentage_Recovery,55
01/08/2022,31/08/2022,Provider,all,all CCGs,R1L,ESSEX PARTNERSHIP UNIVERSITY NHS FOUNDATION TRUST,M193,Count_ReliableRecovery,320
01/08/2022,31/08/2022,Provider,all,all CCGs,R1L,ESSEX PARTNERSHIP UNIVERSITY NHS FOUNDATION TRUST,M195,Percentage_ReliableRecovery,52
01/08/2022,31/08/2022,Provider,all,all CCGs,R1L,ESSEX PARTNERSHIP UNIVERSITY NHS FOUNDATION TRUST,M196,Count_FirstADSMOrGADOnly,10
01/08/2022,31/08/2022,Provider,all,all CCGs,R1L,ESSEX PARTNERSHIP UNIVERSITY NHS FOUNDATION TRUST,M197,Count_NoADSMOrGAD,*
01/08/2022,31/08/2022,Provider,all,all CCGs,R1L,ESSEX PARTNERSHIP UNIVERSITY NHS FOUNDATION TRUST,M198,Count_PairedADSMOrGAD,670
01/08/2022,31/08/2022,Provider,all,all CCGs,R1L,ESSEX PARTNERSHIP UNIVERSITY NHS FOUNDATION TRUST,M199,Count_FirstPHQOnly,10
01/08/2022,31/08/2022,Provider,all,all CCGs,R1L,ESSEX PARTNERSHIP UNIVERSITY NHS FOUNDATION TRUST,M200,Count_NoPHQ,*
01/08/2022,31/08/2022,Provider,all,all CCGs,R1L,ESSEX PARTNERSHIP UNIVERSITY NHS FOUNDATION TRUST,M201,Count_PairedPHQ,670
01/08/2022,31/08/2022,Provider,all,all CCGs,R1L,ESSEX PARTNERSHIP UNIVERSITY NHS FOUNDATION TRUST,M202,Count_PairedPHQAndADSMOrGAD,670
01/08/2022,31/08/2022,Provider,all,all CCGs,R1L,ESSEX PARTNERSHIP UNIVERSITY NHS FOUNDATION TRUST,M203,Count_ADSMFinishedTreatment,130
01/08/2022,31/08/2022,Provider,all,all CCGs,R1L,ESSEX PARTNERSHIP UNIVERSITY NHS FOUNDATION TRUST,M204,Count_AppropriatePairedADSM,40
01/08/2022,31/08/2022,Provider,all,all CCGs,R1L,ESSEX PARTNERSHIP UNIVERSITY NHS FOUNDATION TRUST,M205,Percentage_AppropriatePairedADSM,33
01/08/2022,31/08/2022,Provider,all,all CCGs,R1L,ESSEX PARTNERSHIP UNIVERSITY NHS FOUNDATION TRUST,M212,Count_WSASWPairedScores,545
01/08/2022,31/08/2022,Provider,all,all CCGs,R1L,ESSEX PARTNERSHIP UNIVERSITY NHS FOUNDATION TRUST,M213,Mean_FirstWSASW,3.6
01/08/2022,31/08/2022,Provider,all,all CCGs,R1L,ESSEX PARTNERSHIP UNIVERSITY NHS FOUNDATION TRUST,M214,Median_FirstWSASW,4
01/08/2022,31/08/2022,Provider,all,all CCGs,R1L,ESSEX PARTNERSHIP UNIVERSITY NHS FOUNDATION TRUST,M215,Mean_LastWSASW,2.5
01/08/2022,31/08/2022,Provider,all,all CCGs,R1L,ESSEX PARTNERSHIP UNIVERSITY NHS FOUNDATION TRUST,M216,Median_LastWSASW,2
01/08/2022,31/08/2022,Provider,all,all CCGs,R1L,ESSEX PARTNERSHIP UNIVERSITY NHS FOUNDATION TRUST,M217,Count_WSASHMPairedScores,670
01/08/2022,31/08/2022,Provider,all,all CCGs,R1L,ESSEX PARTNERSHIP UNIVERSITY NHS FOUNDATION TRUST,M218,Mean_FirstWSASHM,3.3
01/08/2022,31/08/2022,Provider,all,all CCGs,R1L,ESSEX PARTNERSHIP UNIVERSITY NHS FOUNDATION TRUST,M219,Median_FirstWSASHM,3
01/08/2022,31/08/2022,Provider,all,all CCGs,R1L,ESSEX PARTNERSHIP UNIVERSITY NHS FOUNDATION TRUST,M220,Mean_LastWSASHM,2.4
01/08/2022,31/08/2022,Provider,all,all CCGs,R1L,ESSEX PARTNERSHIP UNIVERSITY NHS FOUNDATION TRUST,M221,Median_LastWSASHM,2
01/08/2022,31/08/2022,Provider,all,all CCGs,R1L,ESSEX PARTNERSHIP UNIVERSITY NHS FOUNDATION TRUST,M222,Count_WSASSLAPairedScores,670
01/08/2022,31/08/2022,Provider,all,all CCGs,R1L,ESSEX PARTNERSHIP UNIVERSITY NHS FOUNDATION TRUST,M223,Mean_FirstWSASSLA,4.2
01/08/2022,31/08/2022,Provider,all,all CCGs,R1L,ESSEX PARTNERSHIP UNIVERSITY NHS FOUNDATION TRUST,M224,Median_FirstWSASSLA,4
01/08/2022,31/08/2022,Provider,all,all CCGs,R1L,ESSEX PARTNERSHIP UNIVERSITY NHS FOUNDATION TRUST,M225,Mean_LastWSASSLA,2.7
01/08/2022,31/08/2022,Provider,all,all CCGs,R1L,ESSEX PARTNERSHIP UNIVERSITY NHS FOUNDATION TRUST,M226,Median_LastWSASSLA,2
01/08/2022,31/08/2022,Provider,all,all CCGs,R1L,ESSEX PARTNERSHIP UNIVERSITY NHS FOUNDATION TRUST,M227,Count_WSASPLAPairedScores,670
01/08/2022,31/08/2022,Provider,all,all CCGs,R1L,ESSEX PARTNERSHIP UNIVERSITY NHS FOUNDATION TRUST,M228,Mean_FirstWSASPLA,3.5
01/08/2022,31/08/2022,Provider,all,all CCGs,R1L,ESSEX PARTNERSHIP UNIVERSITY NHS FOUNDATION TRUST,M229,Median_FirstWSASPLA,3
01/08/2022,31/08/2022,Provider,all,all CCGs,R1L,ESSEX PARTNERSHIP UNIVERSITY NHS FOUNDATION TRUST,M230,Mean_LastWSASPLA,2.1
